site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Land adjacent to 50 Jeremy Road Goldthorn Park.,,,2018-05-22,,0.022,,,,local-authority-eng:WLV,,,,Other Commitment,,P31,,
Culwell Industrial Estate,,,2018-05-22,,4.2055,,,,local-authority-eng:WLV,,,,Adopted Local Plan,,32730,,
"Cornerstone Veterinary Centre, Northwood Park Road, Bushbury",,,2018-05-22,,0.092,,,,local-authority-eng:WLV,,,,Other Commitment,,31850,,
Garage Site Rear Of 104 And 106 Mount Road Lanesfield Wolverhampton West Midlands,,,2018-05-22,,0.0544,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,32860,,
Goldthorn Hill Pumping Station and Allotments,,,2018-05-22,,0.48,,,,local-authority-eng:WLV,,,,Other Commitment,,27430,,
85 Northwood Park Road Wolverhampton West Midlands WV10 8EX,,,2018-05-22,,0.0289,,,,local-authority-eng:WLV,,,,pending decision,,37610,,
"Former Dale House, Showell Circus",,,2018-05-22,,0.36,,,,local-authority-eng:WLV,,,,Other Commitment,,32700,,
20 Lawley Road Wolverhampton West Midlands WV14 0NB,,,2018-05-22,,0.1137,,,,local-authority-eng:WLV,,,,permissioned,,33530,,
"New Cross Hospital, Wolverhampton Road",,,2018-05-22,,23.59,,,,local-authority-eng:WLV,,,,Adopted Local Plan,,32710,,
Land Adjacent To 1 Howard Road Britannia Road Wolverhampton West Midlands,,,2018-05-22,,0.0608,,,,local-authority-eng:WLV,,,,permissioned,,33320,,
50-52 Willenhall Road Bilston Wolverhampton West Midlands WV14 6NW,,,2018-05-22,,0.1281,,,,local-authority-eng:WLV,,,,Other Commitment,,33500,,
Store Adjacent 35 Claremont Road Wolverhampton West Midlands WV3 0EA,,,2018-05-22,,0.0188,,,,local-authority-eng:WLV,,,,Other Commitment,,32950,,
"Land between 66 & 68 Redcotts Close, The Scotlands",,,2018-05-22,,0.0433,,,,local-authority-eng:WLV,,,,Other Commitment,,29850,,
99 Wellington Road Bilston,,,2018-05-22,,0.401,,,,local-authority-eng:WLV,,,,permissioned,,31930,,
21 Lichfield Street Bilston Wolverhampton West Midlands WV14 0AG,,,2018-05-22,,0.0331,,,,local-authority-eng:WLV,,,,Other Commitment,,32230,,
"1 Princess Street, City Centre WV1 1HQ",,,2018-05-22,,0.02,,,,local-authority-eng:WLV,,,,permissioned,,34470,,
