point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0415,Land To The Rear Of 27 Eastcott Hill,-1.783774,51.556066,,0.02601,,,permissioned,full planning permission,2017-08-11,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0416,3 Temple Chambers Temple Street,-1.782747,51.559009,,0.01457,,,permissioned,full planning permission,2017-12-11,,5,5,5,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0418,Southdown Nursing Home 17 Church Road Wanborough,-1.700211,51.541934,,0.1847,,,permissioned,full planning permission,2017-04-07,,8,8,8,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0420,First Floor 17 - 21 High Street Old Town,-1.773606,51.55177,,0.04186,,,permissioned,other,2017-08-11,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0424,"Former Zarlink Factory, Darby Close, Swindon",-1.808924,51.573069,,1.169,,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0430,"Brunel West Car Park and House of Fraser, Swindon",-1.787892,51.560375,,0.8458,,,Not permissioned,,,,154,154,154,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0433,Swindon Station Redevelopment,-1.786795,51.564983,,4.536,,,Not permissioned,,,,85,85,85,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0434,"Manor Farm, Hannington",-1.752111,51.63734,,0.6723,,,permissioned,full planning permission,2019-01-07,,8,8,8,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0436,County Ground Depot,-1.773771,51.566369,,0.4262,,,Not permissioned,,,,19,19,19,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0448,"Burderop Park, Wroughton",-1.762652,51.519628,,12.6,,,permissioned,full planning permission,2018-04-27,,77,77,77,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0458,"Croft Yard, Ham Road, Wanborough",-1.69719,51.542342,,0.3167,,,Not permissioned,,,,6,6,6,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0476,"The 12 Bar, 179 Westcott Place, Swindon",-1.795758,51.558215,,0.07214,,,permissioned,full planning permission,2013-09-06,,11,11,11,yes,,,2019-12-15,
