site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"R/O 286-288 Totnes Road, Paignton",,,2018-12-18,,0.12,7,5,P/2015/0679 P/2018/1106,,not owned by a public authority,2019-03-05,,permissioned,full planning permission,POINT(-3.589472 50.428939),R823,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"Old Cockington School, 21 Old Mill Road, Torquay",,,2019-12-11,,0.22,20,10,P/2019/0919,,owned by a public authority,,,pending decision,,POINT(-3.546958 50.466392),NP1,,2019-12-11,
"Dainton Storage Yard, Torre Station, Torquay",,,2019-12-11,,1.37,30,15,,,not owned by a public authority,,,not permissioned,,POINT(-3.546481 50.47271),NP2,,2019-12-11,
"Dairy Crest, Parkfield Road",,,2019-12-11,,0.5,43,20,P/2019/0283,,not owned by a public authority,2019-10-28,,pending decision,,POINT(-3.537953 50.477843),NP3,,2019-12-11,
"St Kilda, 15 Drew Street, Brixham",,,2019-12-11,,0.28,12,6,,,owned by a public authority,,,not permissioned,,POINT(-3.516424 50.388228),H3-I3,,2019-12-11,
"Oxen Cove & Freshwater Quarry, Brixham",,,2019-12-11,,1.1,10,5,,,owned by a public authority,,,not permissioned,,POINT(-3.516163 50.400571),H3-I6,,2019-12-11,
"Former Jewson, New Road, Brixham",,,2019-12-11,,0.09,20,10,,,not owned by a public authority,,,not permissioned,,POINT(-3.520139 50.393024),H3-I8,,2019-12-11,
"Paignton Police Station, Southfield Road, Paignton",yes,,2019-12-11,,0.48,46,46,P/2018/0881,,not owned by a public authority,2019-03-05,,permissioned,reserved matters approval,POINT(-3.572536 50.44069),R775,,2019-12-11,
"182 St Marychurch Road, Torquay",,11/12/2019,2019-12-11,,0.1,7,7,P/2017/1293,,not owned by a public authority,2018-09-17,,permissioned,full planning permission,POINT(-3.524471 50.480615),R826,,2019-12-11,
"Astoria Court, 5 Belle Vue Road, Paignton",,,2019-12-11,,0.26,9,9,P/2018/0184,,not owned by a public authority,2018-12-20,,permissioned,full planning permission,POINT(-3.560605 50.431254),C1358,,2019-12-11,
"R/O 188-190 Torquay Road, Paignton",,,2019-12-11,,0.13,9,9,P/2018/0618,,not owned by a public authority,2019-03-08,,permissioned,outline planning permission,POINT(-3.56344 50.443158),1091,,2019-12-11,
"Suite Dreams Hotel, Steep Hill, Torquay",,,2019-12-11,,0.12,10,10,P/2018/1216,,not owned by a public authority,2019-02-15,,permissioned,full planning permission,POINT(-3.515432 50.507011),C811,,2019-12-11,
"18 Babbacombe Road, Torquay",,11/12/2019,2019-12-11,,0.1,10,10,P/2017/0178,,not owned by a public authority,2017-05-05,,permissioned,full planning permission,POINT(-3.517795 50.480128),C1287,,2019-12-11,
