site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Wyevale Garden Centre, Barston Lane, Barston",yes,,2018-12-03,,2.15,30,30,,local-authority-eng:SOL,not owned by a public authority,2017-08-29,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000EWZOELI000,permissioned,full planning permission,POINT(-1.714313 52.408734),PR20,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-20.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR20
"Land to Rear of 242 Prince of Wales Lane, Solihull Lodge",yes,,2018-12-03,,0.03,1,1,,local-authority-eng:SOL,not owned by a public authority,2017-10-04,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0020UVOELI000,permissioned,full planning permission,POINT(-1.868466 52.406875),PR21,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-21.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR21
"Village Hall, 3 Elmdon Lane",yes,,2018-12-03,,0.26,10,10,,local-authority-eng:SOL,not owned by a public authority,2017-12-22,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011GDOELI000,permissioned,full planning permission,POINT(-1.744966 52.464309),PR22,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-22.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR22
"Site 11 - Powergen, Haslucks Green Road, Shirley west",no,09/12/2019,2018-12-03,,1.49,261,261,,local-authority-eng:SOL,mixed ownership,2016-06-14,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0005G2OELI000,permissioned,full planning permission,POINT(-1.830375 52.415565),PR23,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-23.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR23
"1 Hermitage Road, Solihull B91 2FW",yes,,2018-12-03,,0.01,2,2,,local-authority-eng:SOL,owned by a public authority,2017-06-22,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00024OOELI000,permissioned,full planning permission,POINT(-1.776282 52.42193),PR25,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-25.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR25
"Sapphire House (West), Streetsbrook Road, Solihull B91 1RD",yes,,2018-12-03,,0.83,105,105,,local-authority-eng:SOL,not owned by a public authority,2018-03-16,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001Q1AOELI000,permissioned,other,POINT(-1.792215 52.417167),PR26,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-26.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR26
"Sapphire House (East), Streetsbrook Road, Solihull B91 1RD",yes,,2018-12-03,,0.77,111,111,,local-authority-eng:SOL,not owned by a public authority,2018-03-16,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001Q1AOELI000,permissioned,other,POINT(-1.791041 52.416599),PR27,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-27.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR27
"Marlborough House, 679 Warwick Road, Solihull B91 3DA",yes,,2018-12-03,,0.09,4,4,,local-authority-eng:SOL,not owned by a public authority,2018-03-16,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000R4JOELI000,permissioned,full planning permission,POINT(-1.777799 52.415478),PR28,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-28.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR28
"Hedgerows, Cleobury Lane, Earlswood B94 6AF",no,09/12/2019,2018-12-03,,0.4,2,2,,local-authority-eng:SOL,not owned by a public authority,2016-05-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DGFOELI000,permissioned,full planning permission,POINT(-1.836628 52.374543),PR29,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-29.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR29
"Yew Tree Cottage, Box Trees Road, Hockley Heath B94 6EB",no,09/12/2019,2018-12-03,,0.14,1,1,,local-authority-eng:SOL,not owned by a public authority,2016-06-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YFJOELI000,permissioned,full planning permission,POINT(-1.77487 52.36698),PR30,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-30.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR30
