site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at rear of Greenfield Centre, Furlong Road, Tunstall, Stoke-on-Trent, ST6 5UP",yes,,2017-12-31,,0.18,12,12,,local-authority-eng:STE,not owned by a public authority,2016-03-04,,permissioned,full planning permission,POINT(-2.211108 53.064094),58939,,2017-12-31,brownfield-land/local-authority-eng/STE/58939
"59 Gilman Street, Hanley, Stoke-on-Trent ST1 3PL",yes,,2017-12-31,,0.02,6,6,,local-authority-eng:STE,not owned by a public authority,2016-01-19,,permissioned,full planning permission,POINT(-2.170767 53.024202),59041,,2017-12-31,brownfield-land/local-authority-eng/STE/59041
"Land at Former St. Peters High School, Queen's Road, Hartshill, Stoke-on-Trent, ST4 7LH",yes,,2018-12-05,,1.99,61,61,,local-authority-eng:STE,mixed ownership,2018-03-19,,permissioned,outline planning permission,POINT(-2.201712 53.003666),59042,,2017-12-31,brownfield-land/local-authority-eng/STE/59042
"Ringway House, Bryan Street, Hanley, Stoke-on-Trent, ST1 5AJ",yes,,2017-12-31,,0.09,18,18,,local-authority-eng:STE,not owned by a public authority,2016-05-25,,permissioned,full planning permission,POINT(-2.177618 53.029228),59182,,2017-12-31,brownfield-land/local-authority-eng/STE/59182
"Minton Hollins (land) (employment), Shelton Old Road, Stoke",yes,,2017-12-31,,2.79,485,485,,local-authority-eng:STE,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.18781 53.009029),59223,,2017-12-31,brownfield-land/local-authority-eng/STE/59223
"Webberley Limited, Percy Street, Hanley, Stoke-on-Trent, ST1 1NG",yes,,2017-12-31,,0.06,12,12,,local-authority-eng:STE,not owned by a public authority,2016-04-27,,permissioned,full planning permission,POINT(-2.174327 53.025039),59462,,2017-12-31,brownfield-land/local-authority-eng/STE/59462
"49 Mcgough Street, Tunstall, Stoke-on-Trent, ST6 5DJ",yes,,2017-12-31,,0.03,10,10,,local-authority-eng:STE,not owned by a public authority,2016-06-09,,permissioned,full planning permission,POINT(-2.211656 53.057709),59519,,2017-12-31,brownfield-land/local-authority-eng/STE/59519
"Trent Country Club, Birches Head Road, Birches Head, Stoke-on-Trent, ST2 8DD",yes,,2017-12-31,,0.29,12,12,,local-authority-eng:STE,not owned by a public authority,2016-09-05,,permissioned,full planning permission,POINT(-2.146738 53.040326),59852,,2017-12-31,brownfield-land/local-authority-eng/STE/59852
"Goldenhill Working Mens Club, Kidsgrove Road, Goldenhill, Stoke-on-Trent, ST6 5SH",yes,,2017-12-31,,0.62,14,14,,local-authority-eng:STE,not owned by a public authority,2016-10-26,,permissioned,full planning permission,POINT(-2.222163 53.078804),60035,,2017-12-31,brownfield-land/local-authority-eng/STE/60035
"Unit 2, Victoria House, Paxton Street, Hanley, Stoke-on-Trent, ST1 3SD",yes,,2017-12-31,,0.03,16,16,,local-authority-eng:STE,not owned by a public authority,2016-11-11,,permissioned,outline planning permission,POINT(-2.17159 53.019136),60223,,2017-12-31,brownfield-land/local-authority-eng/STE/60223
"The Winchester, Winchester Avenue, Bucknall, Stoke-on-Trent, ST2 0LL",yes,,2017-12-31,,0.14,7,7,,local-authority-eng:STE,not owned by a public authority,2016-11-25,,permissioned,full planning permission,POINT(-2.122095 53.011503),60371,,2017-12-31,brownfield-land/local-authority-eng/STE/60371
"Junction of Upper Hillchurch Street & Ratton Street, Hanley, Stoke-on-Trent, ST1 2BX",yes,,2017-12-31,,0.04,6,6,,local-authority-eng:STE,not owned by a public authority,2016-12-05,,permissioned,full planning permission,POINT(-2.171627 53.028395),60389,,2017-12-31,brownfield-land/local-authority-eng/STE/60389
"Former Churchill Pottery, off Waterloo Road, Hanley, Stoke on Trent",yes,,2019-10-09,,4.41,129,129,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-03-01,,permissioned,full planning permission,POINT(-2.183276 53.034652),60432,,2017-12-31,brownfield-land/local-authority-eng/STE/60432
"Grosvenor Chambers, Foundry Street, Hanley, Stoke-on-Trent, ST1 5SY",yes,,2017-12-31,,0.04,10,10,,local-authority-eng:STE,not owned by a public authority,2016-12-23,,permissioned,other,POINT(-2.177339 53.026225),60499,,2017-12-31,brownfield-land/local-authority-eng/STE/60499
"Grosvenor Chambers, Foundry Street, Hanley, Stoke-on-Trent, ST1 5SY",yes,,2017-12-31,,0.04,18,18,,local-authority-eng:STE,not owned by a public authority,2016-12-23,,permissioned,other,POINT(-2.177339 53.026225),60500,,2017-12-31,brownfield-land/local-authority-eng/STE/60500
"Majestic Chambers, 24 Campbell Place, Stoke-on-Trent, ST4 1LX",yes,,2017-12-31,,0.06,26,26,,local-authority-eng:STE,not owned by a public authority,2017-02-06,,permissioned,other,POINT(-2.185511 53.003304),60636,,2017-12-31,brownfield-land/local-authority-eng/STE/60636
"First Floor, 2-8 Queen Street, Burslem, Stoke-on-Trent, ST6 3EF",yes,,2017-12-31,,0.1,9,9,,local-authority-eng:STE,not owned by a public authority,2017-03-03,,permissioned,other,POINT(-2.196923 53.045012),60638,,2017-12-31,brownfield-land/local-authority-eng/STE/60638
"Former Tunstall Health Centre, Dunning Street, Tunstall, Stoke On Trent, ST6 5AP",yes,,2019-10-09,,0.47,19,19,,local-authority-eng:STE,not owned by a public authority,2017-04-11,,permissioned,reserved matters approval,POINT(-2.212454 53.060112),60777,,2017-12-31,brownfield-land/local-authority-eng/STE/60777
"Former Dyson Thermal Technologies, Shelton New Road, Hartshill, Stoke-on-Trent, ST4 6EP",yes,,2019-10-09,,4.57,35,35,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-06-14,,permissioned,reserved matters approval,POINT(-2.203264 53.012417),60831,,2017-12-31,brownfield-land/local-authority-eng/STE/60831
"Former Methodist Church, Sandon Old Road, Meir, Stoke On Trent, ST3 7AB",yes,,2019-09-24,,0.14,5,5,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-04-06,,permissioned,full planning permission,POINT(-2.106532 52.969706),60886,,2017-12-31,brownfield-land/local-authority-eng/STE/60886
"Shelton Pool, Simon Place, Shelton, Stoke on Trent, ST4 2DD and adjacent Shelton Day Centre, Cemetery Road, Shelton, Stoke on Trent, ST4 2DL",yes,,2019-09-24,,0.94,9,9,,local-authority-eng:STE,not owned by a public authority,2017-12-21,,permissioned,full planning permission,POINT(-2.185609 53.014678),60951,,2017-12-31,brownfield-land/local-authority-eng/STE/60951
"Queen Elizabeth II Court, Temple Street, Fenton, Stoke-on-Trent",yes,,2018-12-05,,0.53,57,57,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-05-25,,permissioned,full planning permission,POINT(-2.167793 52.998973),60994,,2018-12-05,brownfield-land/local-authority-eng/STE/60994
