site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Riseley Business Park Basingstoke Road Riseley Reading RG7 1NW,yes,,2018-12-10,,0.7754805,26,26,Prior approval submission for the conversion of 3no existing office buildings (Use Class B1(a)) to 47no residential apartments (Use Class C3).,local-authority-eng:WOK,not owned by a public authority,2016-05-27,,permissioned,full planning permission,POINT(-0.963532 51.364539),BR210,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR210
"Waterloo House, Riseley Business Park Basingstoke Road Riseley RG71QF",yes,,2018-12-10,,4.7039841,10,10,Prior approval submission for the conversion of existing office building (Use Class B1(a)) to 10no residential apartments (Use Class C3).,local-authority-eng:WOK,not owned by a public authority,2016-06-21,,permissioned,full planning permission,POINT(-0.96393 51.364066),BR211,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR211
498 Reading Road Winnersh Berkshire RG41 5EX,yes,,2018-12-10,,9.777077,8,8,Prior approval for proposed change of use from Offices to 8 residential apartments.,local-authority-eng:WOK,not owned by a public authority,2017-11-03,,permissioned,Other,POINT(-0.885124 51.431718),BR212,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR212
"12 Oaklands Business Centre, Oaklands Park Wokingham RG412FD",yes,,2018-12-10,,0.2115413,18,18,Prior approval submission for the conversion of existing office building (Use Class B1(a)) to 18no residential apartments (Use Class C3).,local-authority-eng:WOK,not owned by a public authority,2017-08-29,,permissioned,full planning permission,POINT(-0.85012 51.400366),BR213,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR213
Crown House Toutley Industrial Estate RG41 1QN,yes,,2018-12-10,,0.1548286,24,24,Notification for prior approval for the proposed change of use from office (B1) to Residential (C3) use for 24 residential apartments.,local-authority-eng:WOK,not owned by a public authority,2017-03-09,,permissioned,full planning permission,POINT(-0.849745 51.428498),BR214,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR214
Crown House Toutley Industrial Estate RG41 1QN,yes,,2018-12-10,,0.1548124,0,0,Prior approval submission for the conversion of existing offices (use class B1 (a)) to 22 x 1 bedroom flats (use class C3),local-authority-eng:WOK,not owned by a public authority,2016-12-01,,permissioned,full planning permission,POINT(-0.849745 51.428498),BR215,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR215
Baileys House Central Walk Wokingham RG40 1AZ,yes,,2018-12-10,,9.1597078,8,8,Prior approval for proposed change of use from Offices to 8 residential dwelling units.,local-authority-eng:WOK,not owned by a public authority,2018-03-09,,permissioned,full planning permission,POINT(-0.83439 51.411235),BR217,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR217
Quoin House Fishponds Road RG41 2QJ,yes,,2018-12-10,,0.3469857,23,23,Prior approval submission for the conversion of existing offices (use class B1 (a)) to 23 apartments (use class C3),local-authority-eng:WOK,not owned by a public authority,2018-02-27,,permissioned,full planning permission,POINT(-0.84596 51.404587),BR218,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR218
"Loddon Vale House, Hurricane Way, Woodley RG5 4UX",yes,,2018-12-10,,4.4580278,10,10,Prior approval submission for the conversion of existing offices to 10 residential units.,local-authority-eng:WOK,not owned by a public authority,2017-09-15,,permissioned,full planning permission,POINT(-0.888295 51.454578),BR219,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR219
"North Wokingham - Matthewsgreen Farm, Phase 4",yes,,2018-12-10,,10.030157,243,243,Application for the approval of Reserved Matters pursuant to Outline planning consent O/2014/2242 for the erection of 253 residential dwellings,local-authority-eng:WOK,not owned by a public authority,2017-02-14,,permissioned,reserved matters approval,POINT(-0.843985 51.42302),BR220,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR220
"Land At, Arborfield Garrison Biggs Lane Arborfield Parcel A-G",yes,,2018-12-10,,10.76087,223,223,Application for Reserved Matters for the erection of 223 dwellings,local-authority-eng:WOK,not owned by a public authority,2016-11-23,,permissioned,reserved matters approval,POINT(-0.903365 51.379961),BR221,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR221
"Land At, Arborfield Garrison Biggs Lane Arborfield Parcel T",yes,,2018-12-10,,6.4022469,127,127,Application for Reserved Matters for the erection of 127 dwellings,local-authority-eng:WOK,not owned by a public authority,2016-09-14,,permissioned,reserved matters approval,POINT(-0.884445 51.386302),BR222,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR222
