site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Rhinewood Hotel, Glazebrook Lane, Glazebrook, WA3 5BB",yes,,2017-01-01,,0.92,9,9,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.457389 53.428519),2580.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2580-0
"Disused Railway Line (Parcel 1), Station Rd, Latchford, WA4 2GU",,,2017-01-01,,0.71,49,49,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.561737 53.379107),2582.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2582-0
"Disused Railway Line (Parcel 2), Station Rd, Latchford, WA4 2GU",,,2017-01-01,,2.087087,144,144,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.566782 53.3785),2583.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2583-0
"Disused Railway Line (Parcel 3), Land to west of Wash Lane, Latchford, WA4 1JD",,,2017-01-01,,1.268437,87,87,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.573218 53.378818),2584.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2584-0
"Land at Thelwall Lane West, Westy, Warrington, WA4 1PD",,,2017-01-01,,2.36,60,60,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.54541 53.382228),2603.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2603-0
"Former Orford Farm, School Road, Orford, WA2 9BW",yes,,2017-01-01,,0.53,33,33,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.580463 53.409368),2633.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2633-0
"Hawthorne Business Park, Hawthorne Street, Warrington, WA5 0BT",yes,,2017-01-01,,1.03,46,46,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,pending decision,,POINT(-2.601917 53.401865),2658.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2658-0
"89 - 91 Bewsey Street, Warrington, WA2 7JQ",yes,,2017-01-01,,,2,2,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,other,POINT(-2.597383 53.39304),2662.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2662-0
"1st 2nd 3rd Floors Kings Court, Horsemarket Street & Scotland Road, WA1 2AF",yes,,2017-01-01,,0.22,30,30,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,other,POINT(-2.592687 53.390417),2664.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2664-0
"Land south of Wilson Patten Street (inc former Mr Smiths), Warrington, WA1 1HN",,,2017-01-01,,3.4,300,300,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595242 53.385566),2672.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2672-0
"New Town House, Buttermarket Street, Warrington, WA1 2NH",,,2017-01-01,,0.82,110,110,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.59079 53.390091),2673.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2673-0
"20 Dallam Lane, Warrington, WA2 7NG",,,2017-01-01,,0.27,9,9,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595798 53.392475),2678.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2678-0
"25-29 Winwick Street, Warrington, WA2 7TT",,,2017-01-01,,0.09,9,9,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.593093 53.392542),2679.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2679-0
"37-41 Winwick Street, Warrington, WA2 7TT",,,2017-01-01,,0.07,7,7,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.59317 53.392823),2680.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2680-0
"Land bounded by Haydock Street, Ashton Street and John Street, Warrington, WA2 7UW",,,2017-01-01,,0.38,38,38,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.592506 53.393622),2681.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2681-0
"Land bounded by Winwick Road, Orford Lane and Bluecoat Street, Warrington, WA2 7AZ",,,2017-01-01,,1.61,80,80,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.592588 53.396025),2682.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2682-0
"The Harrison Centre, Boulting Avenue, Dallam, WA5 0HG",yes,,2017-01-01,,1.14,21,21,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.608242 53.410232),2684.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2684-0
"Orford Embankment 1, North of Fitzherbert Street, Orford, WA2 7PN",,,2017-01-01,,0.93,17,17,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.588869 53.400839),2685.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2685-0
"Orford Embankment 2, North of Fitzherbert Street, Orford, WA2 7QG",,,2017-01-01,,0.63,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.584926 53.401413),2686.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2686-0
"Orford Embankment 3, North of Fitzherbert Street, Orford, WA2 7RL",,,2017-01-01,,0.59,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.582013 53.401858),2687.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2687-0
"James Phoenix House, Hilden Road, Orford, WA2 0JP",,,2017-01-01,,0.52,14,14,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.57006 53.407358),2690.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2690-0
"Holcroft Grange, Jackson Avenue, Culcheth, WA3 4DZ",,,2017-01-01,,0.47,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.522852 53.451863),2691.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2691-0
"Former Fox Wood School, Chatfield Drive, Birchwood, WA3 6QW",,,2017-01-01,,1.32,23,23,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.526051 53.418231),2692.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2692-0
"Land adjacent St Heath Fire Station, Ackers Road, Stockton Heath, WA4 2 JB",,,2017-01-01,,0.18,5,5,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.565366 53.375564),2697.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2697-0
"Land at Boarded Barn Farm, Birchbrook Road, Lymm, WA13 9RZ",,,2017-01-01,,1.02,6,6,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.453396 53.392121),2704.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2704-0
"Land North of Farmers Arms, Rushgreen Road, Lymm, WA13 9RD",yes,,2017-01-01,,0.31,10,10,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.456274 53.388875),2711.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2711-0
"93 Wellington Street, Warrington, WA1 2DA",yes,,2017-01-01,,0.09,9,9,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.58359 53.388116),2712.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2712-0
"The Royal British Legion, 99 Greystone Road, Penketh, Warrington, WA5 2ER",yes,,2017-01-01,,0.85,26,26,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.654158 53.387036),2719.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2719-0
"Radley Cottage, Radley Lane, Houghton Green, Warrington, WA2 0SZ",,,2017-01-01,,1.87,50,50,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.575138 53.418542),2720.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2720-0
"Top Farm, Higher Lane, Lymm, Warrington, WA13 0RW",yes,,2017-01-01,,0.3,2,2,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.445788 53.369475),2822.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2822-0
"Units 1 & 2, Barsbank Lane, Lymm, Warrington, WA13 0ER",yes,,2017-01-01,,0.3,7,7,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.493137 53.380898),2879.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2879-0
"20 Beatrice Street, Beatrice Street, WA4 1DR",yes,,2017-01-01,,0.41,18,18,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.576417 53.382449),2905.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2905-0
"Warrington Baptist Church, 107 Sankey Street, WA1 1NN",yes,,2017-01-01,,0.12,16,16,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.600888 53.388367),2906.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2906-0
"Former station goods yard, Off Green Lane, Padgate, WA1 4HU",yes,,2017-01-01,,0.82,31,31,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.555696 53.40551),2907.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2907-0
"Former Bayleaf PH, Harpers Road, Fearnhead, WA2 0PB",yes,,2017-01-01,,1.01,93,93,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.552428 53.408481),2908.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2908-0
"The Old Stables, Marsh Lane, Cuerdley, WA5 2UN",yes,,2017-01-01,,0.25,2,2,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.673047 53.374275),3006.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/3006-0
"Old Barn at Agden Lane Farm, Agden Lane, Lymm, WA13 0UQ",yes,,2017-01-01,,0.5,2,2,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.43158 53.374204),3034.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/3034-0
"Vacant Site at Ramswood Nurseries, Mill Lane, Walton, WA4 6TL",yes,,2017-01-01,,0.3,1,1,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.609448 53.363798),3048.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/3048-0
"Land at Stanley Street, Stanley Street, Warrington, WA1 1EZ",,,2017-01-01,,0.06,18,18,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.594615 53.386343),3150.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/3150-0
