site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"103-105 Commercial Road, Poole, BH14 0JD",yes,,2017-12-01,,0.07,10,10,"Outline planning application for a mixed use development consisting of changing the ground floor unit to an A3 (Restaurant and Cafe) use and addition of first and second floors to form 6 self-contained flats above and a flatted building at the rear consisting of 4 flats with associated access, cycle and bin stores.",local-authority-eng:POL,,2016-09-09,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247042,permissioned,outline planning permission,POINT(-1.907781 50.715576),P/BLR/0044,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247042,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0044
"207 Haymoor Road, Poole, BH15 3NT",yes,,2017-12-01,,0.09,9,9,Demolish existing and construct a mixed use development comprising offices and 9 residential flats.,local-authority-eng:POL,,2016-08-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247358,permissioned,full planning permission,POINT(-1.952601 50.723427),P/BLR/0045,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247358,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0045
"34-40 Dorset Lake Avenue, Poole, BH14 8JD",yes,,2017-12-01,,0.68,26,26,Demolition of existing buildings and construction of 3 blocks of flats totalling 23 flats and 3 houses with underground parking.,local-authority-eng:POL,,2017-02-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247579,permissioned,full planning permission,POINT(-1.955567 50.735009),P/BLR/0046,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247579,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0046
"Lagoon Close, 2 Salterns Way, Poole, BH14 8JS",yes,,2017-12-01,,0.2,16,16,Demolish existing building and erect block of 16 flats with bin and cycle stores and parking.,local-authority-eng:POL,,2016-11-18,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247672,permissioned,full planning permission,POINT(-1.959384 50.780808),P/BLR/0047,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247672,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0047
"Marlborough Court Nursing Home, 91-93 Bournemouth Road, BH14 0ER",yes,,2017-12-01,,0.18,36,36,Outline application to demolish existing care home and erect two blocks of apartments (36 in total) with basement parking and access from Marlborough Road.,local-authority-eng:POL,,2017-01-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247942,permissioned,outline planning permission,POINT(-1.946687 50.708617),P/BLR/0048,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247942,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0048
"19-25 Fortescue Road, Poole, BH12 2LH",yes,,2017-12-01,,0.21,11,11,Demolish existing & erect 4 pairs of 2 bed semi detached houses & terrace of 3 No. 2 bed houses with parking.,local-authority-eng:POL,,2017-02-03,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_247993,permissioned,full planning permission,POINT(-1.960721 50.78014),P/BLR/0049,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_247993,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0049
"4 Lawrence Drive, Poole, BH13 7EN",yes,,2017-12-01,,0.58,4,4,Demolish existing dwelling and replace with 4 new dwellings.,local-authority-eng:POL,,2017-03-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248161,permissioned,full planning permission,POINT(-1.939794 50.725022),P/BLR/0050,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248161,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0050
"78 High Street, Poole, BH15 1DB",yes,,2017-12-01,,0.04,6,6,"Change of use and conversion from bar/nightclub to 6 No. flats at First Floor, and 1no. retail unit at ground floor.",local-authority-eng:POL,,2016-11-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,permissioned,full planning permission,POINT(-1.928602 50.71092),P/BLR/0051,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0051
"10 Nairn Road, Poole, BH13 7NQ",yes,,2017-12-01,,0.28,2,2,Demolition of the existing dwelling and the construction of two replacement dwellings.,local-authority-eng:POL,,2017-03-09,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248961,permissioned,full planning permission,POINT(-1.985645 50.714798),P/BLR/0052,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248961,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0052
"11 Martello Road South, Poole, BH13 7HF",yes,,2017-12-01,,0.29,9,9,"Demolition of the existing dwelling and the erection of a 3 storey block of 9 flats with associated car parking, bin and cycle stores.",local-authority-eng:POL,,2017-03-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248965,permissioned,full planning permission,POINT(-1.929262 50.703171),P/BLR/0053,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248965,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0053
