site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Waitrose,,,2017-12-31,,0.73,47,47,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.074659 51.332044),17080439,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080439
West Croydon Bus Station,,,2017-12-31,,0.315109,142,142,,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.101141 51.379032),17080450,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080450
"Strand House, Zion Road",,,2017-12-31,,0.26,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.094062 51.396543),17080464,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080464
"Former Essex House, 101, George Street",yes,,2017-12-31,,0.17,305,305,"Erection of two buildings of 17 and 32 storeys comprising 305 residential units, 4 commercial units (use classes A1-A5), and a gym (use class D2); provision of new public piazza and associated landscaping, car parking, cycle and refuse storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651",local-authority-eng:CRY,not owned by a public authority,2015-09-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651,permissioned,full planning permission,POINT(-0.093926 51.37423),14/01594/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651,2017-12-31,brownfield-land/local-authority-eng/CRY/14-01594-P
"Land Adjacent To Croydon College, College Road",yes,,2017-12-31,,0.187,159,159,"Erection of part 16/38 storey building (plus basement and mezzanine levels) comprising 159 residential units, 225 bedroom hotel and restaurant (within use class A3); provision of associated amenity areas, landscaping and car/cycle parking and alterations/partial enclosure of access ramp. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647",local-authority-eng:CRY,not owned by a public authority,2015-12-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647,permissioned,full planning permission,POINT(-0.093618 51.373694),14/01603/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647,2017-12-31,brownfield-land/local-authority-eng/CRY/14-01603-P
"Stonewest Ltd, Lambert's Place",yes,,2017-12-31,,0.123,25,25,"Demolition of existing buildings; erection of four/five storey building comprising 9 one bedroom flats, 10 two bedroom flats and 6 three bedroom flats; formation of vehicular access and provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895",local-authority-eng:CRY,not owned by a public authority,2015-06-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895,permissioned,full planning permission,POINT(-0.091022 51.380828),14/04070/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895,2017-12-31,brownfield-land/local-authority-eng/CRY/14-04070-P
"18, Oakfield Road",yes,,2017-12-31,,0.05,5,5,Alterations; construction of second floor and conversion to form 1 three bedroom and 5 one bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,local-authority-eng:CRY,not owned by a public authority,2015-06-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,permissioned,full planning permission,POINT(-0.102534 51.379747),15/01196/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,2017-12-31,brownfield-land/local-authority-eng/CRY/15-01196-P
"6-44 Station Road And Queens Hall Car Park, Station Road & Poplar Walk",yes,,2017-12-31,,0.14,225,225,"Demolition of 6-44 Station Road and all but the facade of 6-12 Station Road; erection of two buildings comprising 25 storeys (plus partial basement and mezzanine) and 21 storeys (plus mezzanine) to provide 232 residential units and 947 M2 of commercial floorspace (for use within Class A1,A2,A3,A4 or A5) ; new public square including area for retail use, works to church car park , cycle parking, disabled parking and sustainable energy measures.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466",local-authority-eng:CRY,not owned by a public authority,2017-03-31,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466,permissioned,full planning permission,POINT(-0.101638 51.378483),15/01419/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466,2017-12-31,brownfield-land/local-authority-eng/CRY/15-01419-P
"Top Nox, Crossland Road",yes,,2017-12-31,,0.015,7,7,"Alterations and refurbishment of ground floor and construction of first, second, third and fourth floors to provide 1 one bedroom, 2 two bedroom, 2 three bedroom and 2 studio flats; provision of balconies, roof garden and roof terraces; provision of internal garage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367",local-authority-eng:CRY,not owned by a public authority,2015-08-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367,permissioned,full planning permission,POINT(-0.110584 51.388411),15/02627/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367,2017-12-31,brownfield-land/local-authority-eng/CRY/15-02627-P
"167, Handcroft Road",yes,,2017-12-31,,0.148,29,29,"Demolition of all existing buildings; erection of 1 part single-, part two-, part three-storey building and 1 part two-, part four-storey building comprising a total of 14 one bedroom, 13 two and 2 three bedroom flats; formation of vehicular access and provision of 2 no. disabled parking spaces.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763",local-authority-eng:CRY,not owned by a public authority,2016-07-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763,permissioned,full planning permission,POINT(-0.108944 51.382872),15/03248/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763,2017-12-31,brownfield-land/local-authority-eng/CRY/15-03248-P
"393, Wickham Road",yes,,2017-12-31,,0.075,6,6,Demolition of the existing dwelling; erection of a three storey building with lower ground floor comprising 7 two bedroom flats with associated access and forecourt parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,local-authority-eng:CRY,not owned by a public authority,2016-05-06,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,permissioned,full planning permission,POINT(-0.041766 51.376283),15/04202/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,2017-12-31,brownfield-land/local-authority-eng/CRY/15-04202-P
"5, Cairo New Road",yes,,2017-12-31,,0.359,113,113,"Demolition of existing buildings; Erection of a 4/14 (with plant above) storey building comprising 43 two bedroom, 32 studio, 30 one bedroom and 8 three bedroom flats, a use within A3 (restaurant/cafe) and D1 (non residential institution) on the ground floor and new public square including area for commercial use. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175",local-authority-eng:CRY,not owned by a public authority,2016-05-06,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175,permissioned,full planning permission,POINT(-0.105954 51.374884),15/04748/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175,2017-12-31,brownfield-land/local-authority-eng/CRY/15-04748-P
"28-30, Addiscombe Grove",yes,,2017-12-31,,0.594,74,74,"Demolition of the existing buildings and construction of a part 12, part 8 storey building providing 74 flats and 106m2 flexible commercial floorspace (Use Class A2, B1, D1 and D2) on the ground floor; provision of access, parking and servicing arrangements and landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477",local-authority-eng:CRY,not owned by a public authority,2016-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477,permissioned,full planning permission,POINT(-0.090194 51.374484),15/04869/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477,2017-12-31,brownfield-land/local-authority-eng/CRY/15-04869-P
"Marshalls Yard, 55, Edward Road",yes,,2017-12-31,,0.065,9,9,Demolition of existing buildings and erection of 2 storey residential development 3no 2 bedroom terraced houses and 6 no 1 bedroom flats; provision of associated parking and landscaping. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,local-authority-eng:CRY,not owned by a public authority,2016-05-26,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,permissioned,full planning permission,POINT(-0.137605 51.320057),15/05118/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,2017-12-31,brownfield-land/local-authority-eng/CRY/15-05118-P
"30, Fairfield Road",yes,,2017-12-31,,0.081,8,8,"Demolition of existing buildings and erection of three/four storey building containing 8 two bedroom and 1 three bedroom flats; formation of access; provision of associated parking, cycle storage and refuse storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386",local-authority-eng:CRY,not owned by a public authority,2016-02-16,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386,permissioned,full planning permission,POINT(-0.087555 51.3723),15/05542/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386,2017-12-31,brownfield-land/local-authority-eng/CRY/15-05542-P
"Electric House, 3, Wellesley Road",yes,,2017-12-31,,2.699,40,40,"Internal alterations and clean external elevations of the existing buildings, replacement windows and change of use to provide a mixed use conversion including 40 residential units and 2,810m2 (GIA) commercial space (flexible A1/A2/A3/D1/D2 uses) including associated car parking, cycle parking, hard and soft landscaping and refuse and recycling facilities.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869",local-authority-eng:CRY,not owned by a public authority,2016-06-30,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869,permissioned,full planning permission,POINT(-0.097639 51.374767),15/05761/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869,2017-12-31,brownfield-land/local-authority-eng/CRY/15-05761-P
"393, Wickham Road",yes,,2017-12-31,,0.08,6,6,Demolition of the existing dwelling; erection of a three storey building with lower ground floor comprising 7 two bedroom flats with associated access and forecourt parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,local-authority-eng:CRY,not owned by a public authority,2016-08-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,permissioned,full planning permission,POINT(-0.041766 51.376283),16/00274/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-00274-P
"9, Dickensons Lane",yes,,2017-12-31,,0.08,5,5,"Demolition of existing commercial buildings; erection of a terrace of five, three-storey, three-bedroom houses and provision of parking spaces.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555",local-authority-eng:CRY,not owned by a public authority,2016-04-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555,permissioned,full planning permission,POINT(-0.071369 51.388555),16/00609/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555,2017-12-31,brownfield-land/local-authority-eng/CRY/16-00609-P
"Ye Olde Clocktower Public House, 35, Whitehorse Road",yes,,2017-12-31,,0.024,5,5,"Alterations ; Provision of rear garden associated to existing pub use; Erection of ground and first floor extensions ; construction of an additional two floors; use of first, second and third floors as 5 two bedroom flats ; provision of associated refuse storage and cycle storage to rear (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116",local-authority-eng:CRY,not owned by a public authority,2016-04-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116,permissioned,full planning permission,POINT(-0.09795 51.384601),16/01048/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01048-P
"173, Brigstock Road",yes,,2017-12-31,,0.042,11,11,Use as a house in multiple occupation with 11 Bedsits; erection of single storey side/rear extension and dormer extension in rear roof slope.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,local-authority-eng:CRY,not owned by a public authority,2016-10-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,permissioned,full planning permission,POINT(-0.113063 51.393478),16/01087/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01087-P
"73-81, Addington Road",yes,,2017-12-31,,0.2,32,32,"Demolition of existing buildings; erection of a two/three storey building to provide 37 sheltered flats for the elderly (comprising 22 one bedroom and 15 two bedroom flats); communal facilities; formation of vehicular access, provision of 14 car parking spaces, and associated landscaping. http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2016-10-07,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.066249 51.341555),16/01371/P,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01371-P
"226, Whitehorse Road",yes,,2017-12-31,,0.1,9,9,External alterations associated with the refurbishment and reconfiguration of the existing building for class B1 use; construction of first and second floor extension to create 4 three bedroom and 5 two bedroom flats; provision of associated parking and landscaping works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,local-authority-eng:CRY,not owned by a public authority,2016-06-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,permissioned,full planning permission,POINT(-0.093934 51.390282),16/01614/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01614-P
"121-123, Lower Addiscombe Road",yes,,2017-12-31,,0.06,5,5,"Demolition of existing buildings at rear and erection of single storey building at rear for use as MOT centre; Alterations and use of main building as 5 two bedroom, 3 one bedroom and 1 three bedroom flats; erection of a three storey rear and basement extension; provision of 4no. car parking spaces and asociated vehicular crossovers. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267",local-authority-eng:CRY,not owned by a public authority,2016-09-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267,permissioned,full planning permission,POINT(-0.081935 51.379574),16/01683/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01683-P
"35, Cornwall Road",yes,,2017-12-31,,0.2,32,32,Demolition of existing buildings; erection of four storey building comprising 13 one bedroom 16 two bedroom and 3 three bedroom flats formation of vehicular access and provision of landscaping and associated parking spaces. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,local-authority-eng:CRY,not owned by a public authority,2016-12-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,permissioned,full planning permission,POINT(-0.109654 51.375762),16/01880/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,2017-12-31,brownfield-land/local-authority-eng/CRY/16-01880-P
"23, Melville Avenue",yes,,2017-12-31,,0.08,5,5,"Alterations; use of building as 5 two bedroom flats; erection of two/three storey rear extension with accommodation in roofspace and first floor side extension including balconies; erection of rear raised patio with pergola; formation of vehicular access and provision of associated parking, boundary wall railings and gate and cycle and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043",local-authority-eng:CRY,not owned by a public authority,2016-08-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043,permissioned,full planning permission,POINT(-0.079308 51.361293),16/02023/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043,2017-12-31,brownfield-land/local-authority-eng/CRY/16-02023-P
"1516, London Road",yes,,2017-12-31,,0.145,22,22,"Alterations and refurbishment of the existing police station to provide 188m2 D1/D2 floorspace on the ground floor and 8 one bedroom flats on first and second floors; erection of three/four storey building at rear comprising 8 three bedroom,5 two bedroom and 1 one bedroom flats; provision of associated landscaping, cycle parking, refuse storage and ancillary works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929",local-authority-eng:CRY,not owned by a public authority,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929,permissioned,full planning permission,POINT(-0.12399 51.413078),16/02158/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929,2017-12-31,brownfield-land/local-authority-eng/CRY/16-02158-P
"Land North Of Shannon Court, 1, Tavistock Road",yes,,2017-12-31,,0.078,5,5,"Erection of three storey building comprising of 4 two bedroom and, 1 one bedroom flats and provision of bicycle parking and bin storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346",local-authority-eng:CRY,not owned by a public authority,2016-10-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346,permissioned,full planning permission,POINT(-0.097644 51.379866),16/02362/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346,2017-12-31,brownfield-land/local-authority-eng/CRY/16-02362-P
"10, Blunt Road",yes,,2017-12-31,,0.041,6,6,"Demolition of existing house; erection of a three / four storey building containing 1 x one bedroom, 5 x two bedroom and 1 x three bedroom flats; Provision of one parking space and associated landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169",local-authority-eng:CRY,not owned by a public authority,2016-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169,permissioned,full planning permission,POINT(-0.094079 51.362919),16/03181/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169,2017-12-31,brownfield-land/local-authority-eng/CRY/16-03181-P
"47, Shirley Road",yes,,2017-12-31,,0.19,18,18,"Erection of 6 two storey buildings with accomodation in roofspace comprising 6 one bedroom, 8 two bedroom and 4 three bedroom flats; formation of access road and provision of associated parking, cycle and refuse. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110",local-authority-eng:CRY,not owned by a public authority,2017-03-10,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110,permissioned,full planning permission,POINT(-0.062777 51.381308),16/03514/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110,2017-12-31,brownfield-land/local-authority-eng/CRY/16-03514-P
"Surrey House, 2, Scarbrook Road",yes,,2017-12-31,,0.091,6,6,Alterations; use of first floor as 4 one bedroom and 2 two bedroom flats.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,local-authority-eng:CRY,not owned by a public authority,2016-09-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,permissioned,full planning permission,POINT(-0.100951 51.371835),16/03773/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,2017-12-31,brownfield-land/local-authority-eng/CRY/16-03773-P
"169-183, Brighton Road",yes,,2017-12-31,,0.292,26,26,"Demolition of the existing frontage buildings; erection of 3 two storey buildings with accommodation in roofspace comprising 21 one bedroom, 9 two bedroom and 3 three bedroom flats; formation of vehicular accesses and provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509",local-authority-eng:CRY,not owned by a public authority,2016-10-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509,permissioned,full planning permission,POINT(-0.126778 51.328644),16/03859/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509,2017-12-31,brownfield-land/local-authority-eng/CRY/16-03859-P
"7-11, High Street",yes,,2017-12-31,,0.1,9,9,Alteration and erection of extensions at first and second floors and use of these upper floors as 5 one bedroom and 4 two bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,local-authority-eng:CRY,not owned by a public authority,2017-02-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,permissioned,full planning permission,POINT(-0.100095 51.373422),16/04113/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04113-FUL
"108, Purley Downs Road",yes,,2017-12-31,,0.39,7,7,"Demolition of the existing buildings and the construction of 8 four bedroom two storey detached houses with accomodation in roofspace. Provision for access, parking and landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00",local-authority-eng:CRY,not owned by a public authority,2017-01-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00,permissioned,full planning permission,POINT(-0.089954 51.33742),16/04186/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04186-FUL
"49 - 53, High Street",yes,,2017-12-31,,0.08,6,6,"Alterations; conversion of the first and second floor to residential use including loft extension to comprise 2 one bedroom, 2 two bedroom and 2 three bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00",local-authority-eng:CRY,not owned by a public authority,2016-10-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00,permissioned,full planning permission,POINT(-0.100066 51.372036),16/04420/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04420-FUL
"Works, 23-31, Dennett Road",yes,,2017-12-31,,0.068,12,12,"Erection of three storey building to provide 7 studio and 5 one bedroom flats and a meeting room for the use of people recovering from mental ill health, and associated landscaping works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00",local-authority-eng:CRY,not owned by a public authority,2016-12-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00,permissioned,full planning permission,POINT(-0.110569 51.383537),16/04426/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04426-FUL
"1-3 Bridge Brigade, Waddon Road",yes,,2017-12-31,,0.037,9,9,Alterations; conversion to form 2 two bedroom and 7 one bedroom flats and construction of first floor level with dormer extensions. Provision of amenity space and bike storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,local-authority-eng:CRY,not owned by a public authority,2016-11-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,permissioned,full planning permission,POINT(-0.111671 51.371774),16/04519/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04519-FUL
"2, Plough Lane",yes,,2017-12-31,,0.1,18,18,"Demolition of no.2 Plough Lane. Erection of 1 four storey building with accommodation in roofspace and 1 two storey building comprising 6 one bedroom, 12 two bedroom and 1 three bedroom flats. Formation of vehicular access and provision of associated car parking (12 spaces, 10 standard and 2 disabled spaces), cycle parking (32 spaces) and landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00",local-authority-eng:CRY,not owned by a public authority,2017-03-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00,permissioned,full planning permission,POINT(-0.122807 51.341171),16/04520/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04520-FUL
