site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Chain Road,,,2017-12-31,,0.36,30,30,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.212975 53.533928),High_Cap_075,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-075
227 Lightbowne Road,,,2017-12-31,,0.06,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.191863 53.509318),Harp_Cap_089,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-089
"Gamecock, Boundary Lane",,,2017-12-31,,0.08,100,40,Proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.240326 53.466751),Hulm_Cap_002,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-002
Camberwell Special School,,,2017-12-31,,2.06,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224034 53.528272),High_Cap_001,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-001
Former Whitemoss day centre,yes,,2017-12-31,,0.54,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.202839 53.528166),Char_Cap_402,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-402
Mirabel House,,,2017-12-31,,0.08,50,50,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.245915 53.487943),Chee_Cap_400,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-400
Levenshulme Swimming Pool,,,2017-12-31,,0.19,30,30,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.185674 53.445609),Gort_S_Cap_400,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-S-Cap-400
Holy Innocents Church Car Park,,,2017-12-31,,0.2,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.220094 53.443105),Fall_Cap_400,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Fall-Cap-400
Chorlton Baths,,,2017-12-31,,0.28,40,40,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.276849 53.447113),Chor_Cap_401,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chor-Cap-401
"Miles Platting Neighbourhood, M40",yes,,2017-12-31,,71.71,750,750,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.216562 53.488881),Mile_Cap_001,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-001
Collyhurst North (Village),yes,,2017-12-31,,5.71,850,850,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.218907 53.499438),Harp_Cap_502,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-502
Victoria Av Library and Community Centre,yes,,2017-12-31,,0.75,23,23,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.22388 53.533297),High_Cap_503,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-503
2-4 Chester Road (Quay Bar site),yes,,2017-12-31,,0.28,188,188,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.253803 53.473573),CC_Cap_505,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-505
Alpha Place,,,2017-12-31,,0.04,50,50,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.250561 53.473049),CC_Cap_506,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-506
Wythenshawe Town Centre,,,2017-12-31,,9.12,300,300,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.261979 53.379678),Wood_Cap_600,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Wood-Cap-600
First Street South development area excluding 111170,,,2017-12-31,,0.51,400,400,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.244622 53.472693),CC_Cap_601,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-601
"Remaining Picc Basin Sites (Plots A, B, D, E, F, G, J, K, L)",yes,,2017-12-31,,1.44,842,842,To be developed in line with the Piccadilly Basin Strategic Regeneration Framework http://www.manchester.gov.uk/downloads/download/6491/piccadilly_basin_srf_october_2016_final. Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.229998 53.481962),Anco_Cap_605,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-605
Simister Street/Jonas Street,,,2017-12-31,,0.5,22,22,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.206001 53.511478),Harp_Cap_601,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-601
63 Crumpsall Lane,,,2017-12-31,,0.2,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.242019 53.518323),Crum_Cap_600,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Crum-Cap-600
"Peacock Centre, off Gorton Lane",yes,,2017-12-31,,0.78,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.177403 53.466043),Gort_N_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-Cap-700
2-4 Little Lever Street,,,2017-12-31,,0.05,29,29,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.23435 53.481342),CC_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-701
Land at 50 Burman Street,,,2017-12-31,,0.21,17,17,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.154174 53.473743),Brad_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Brad-Cap-700
570-572 Wilmslow Road Didsbury Manchester,,,2017-12-31,,0.07,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.228967 53.427448),Did_W_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-W-Cap-701
Former Boddington's Brewery,,,2017-12-31,,2.69,1001,1001,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.245232 53.489643),Chee_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-700
"Remaining Gt Jackson St Masterplan sites (plots D, F and G)",,,2017-12-31,,2.33,669,669,To be developed in line with the Gt Jackson St Strategic Regeneration Frameworkhttp://www.manchester.gov.uk/downloads/download/6806/great_jackson_street_srf_november_2017. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.251681 53.471393),CC_Cap_705,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-705
Cornbrook Road / Chester Road,,,2017-12-31,,0.81,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.266376 53.470031),Hulm_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-700
Claremont Resource Centre,,,2017-12-31,,0.37,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.249897 53.465222),Hulm_Cap_703,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-703
Little Peter Street Car Park,yes,,2017-12-31,,0.64,500,200,Mixed use development. Approx 200 to 500 dwellings expected. All proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.249266 53.473214),CC_Cap_709,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-709
Portugal Street East,,,2017-12-31,,0.83,1000,1000,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224028 53.478548),CC_Cap_710,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-710
St Michael's (Bootle Street),yes,,2017-12-31,,0.5,153,153,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.247444 53.478673),CC_Cap_712,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-712
Vesta St and Lampwick sites,,,2017-12-31,,1.13,400,400,"Development should be in line with the Portugal St East SRF 2017 http://www.manchester.gov.uk/downloads/download/6677/portugal_street_east_srf_april_2017. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. Proposals must be in line with the Council's design quality requirements, the Portugal Street East SRF 2017 and any relevant Council-endorsed planning framework or masterplan",local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.221363 53.481708),Anco_Cap_710,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-710
Eccleshall Street,,,2017-12-31,,3.58,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.180394 53.482182),Anco_Cap_711,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-711
Princedom Street (additional lands),,,2017-12-31,,1.27,30,30,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.206548 53.512251),Harp_Cap_702,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-702
Pleasant Street / Rochdale Road,,,2017-12-31,,0.09,20,20,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.217253 53.509077),Harp_Cap_703,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-703
40 Swan Street,,,2017-12-31,,0.13,103,103,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.234193 53.485728),Anco_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-700
New Cross Zones B & C,,,2017-12-31,,22.03,1125,1125,"Development should be in line with the Ancoats & New Islington Neighbourhood Development Framework Update 2016 http://www.manchester.gov.uk/downloads/download/6622/ancoats_and_new_islington_neighbourhood_framework_dec_2016. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements, the Ancoats & New Islington Neighbourhood Development Framework Update 2016 and any other relevant Council-endorsed planning framework or masterplan",local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.229448 53.488974),Anco_Cap_712,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-712
Painswick Rd / Portway,,,2017-12-31,,0.45,98,98,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.275589 53.373724),Wood_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Wood-Cap-701
Oakwood Lodge Day Centre EXTRA CARE,,,2017-12-31,,0.99,80,80,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.251271 53.40175),Nort_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Nort-Cap-701
Central Park Devt Area Great Ancoats St / Old Mill St,,,2017-12-31,,1.46,900,900,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224406 53.481631),Anco_Cap_713,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-713
Shudehill,,,2017-12-31,,0.22,150,150,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.239268 53.485125),CC_Cap_715,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-715
High Street,,,2017-12-31,,0.25,150,150,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.238743 53.482861),CC_Cap_716,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-716
Whitworth Park Halls STUDENT (net additional),,,2017-12-31,,1.81,300,300,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231244 53.461601),Moss_Cap_703,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Moss-Cap-703
"Former hospital, Whalley Road",,,2017-12-31,,1.19,60,60,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.263064 53.453266),Whal_Cap_703,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Whal-Cap-703
Talbot Mill,,,2017-12-31,,0.38,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.262185 53.472045),Hulm_Cap_705,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-705
"Former Minehead Centre, Dermot Murphy Close (RP)",yes,,2017-12-31,,0.77,64,64,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.244635 53.432748),Old_Cap_800,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Old-Cap-800
Brownsfield Mill (Picc Basin Plot C),yes,,2017-12-31,,0.15,30,30,To be developed in line with the Piccadilly Basin Strategic Regeneration Framework http://www.manchester.gov.uk/downloads/download/6491/piccadilly_basin_srf_october_2016_final. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.229051 53.482269),Anco_Cap_800,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-800
Water Street sites (Big Yellow),,,2017-12-31,,0.61,800,500,Approx 500 to 800 dwellings expected. All proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.259301 53.475943),CC_Cap_804,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-804
Tom Garner site (Plot B - Great Jackson Street MP),,,2017-12-31,,0.49,216,216,To be developed in line with the Gt Jackson St Strategic Regeneration Frameworkhttp://www.manchester.gov.uk/downloads/download/6806/great_jackson_street_srf_november_2017. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.253542 53.472773),CC_Cap_806,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-806
"Land Known As Holt Town Waterfront, Bounded By Ash",,,2017-12-31,,31.44,4348,4348,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.21041 53.485144),Brad_Cap_800,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Brad-Cap-800
Sites adjacent to MIles Platting JSC,yes,,2017-12-31,,0.4,72,72,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.214989 53.493683),Mile_Cap_800,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-800
Golden Lion 579 Wilmslow Road,,,2017-12-31,,0.4,25,25,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.228302 53.426901),Did_E_Cap_801,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-E-Cap-801
Trentham Street (Britannia Basin),yes,,2017-12-31,,0.71,419,419,Mixed use development comprising 419 apartments within five new residential buildings.,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.265416 53.470653),Hulm_Cap_818,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Hulm-Cap-818
"Waldorf House, Cooper Street",yes,,2017-12-31,,0.04,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.242564 53.479096),CC_Cap_810,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-810
Mindel House & 11 Bloom Street,yes,,2017-12-31,,0.07,78,78,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.235689 53.478364),CC_Cap_816,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-816
"Cheetwood House, Newton Street",yes,,2017-12-31,,0.03,16,16,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233883 53.481433),CC_Cap_817,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-817
"Former Imperial Public House, Delaunays Road",yes,,2017-12-31,,0.24,33,33,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.22736 53.521111),Crum_Cap_801,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Crum-Cap-801
