site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
St Catherine's Lodge Hotel St Catherine's Terrace Kingsway Hove,,,2017-12-18,,0.15,45,45,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.174993 50.825308),SHLAA0934,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0934%20St%20Catherine%27s%20Lodge%20Hotel%20St%20Catherine%27s%20Terrace%20Kingsway%20Hove.pdf,2017-10-02
Prince's Marine Hotel 153 Kingsway Hove,,,2017-12-18,,0.14,21,21,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.18192 50.826109),SHLAA0935,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0935%20Prince%27s%20Marine%20Hotel%20153%20Kingsway%20Hove.pdf,2017-10-02
North Star Car Showroom 20 Carlton Terrace Station Road Portslade,,,2017-12-18,,0.16,16,16,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03765|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03128|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03124|,not permissioned,,POINT(-0.205308 50.837164),SHLAA0950,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0950%20North%20Star%20Car%20Showroom%2020%20Carlton%20Terrace%20Station%20Road%20Portslade.pdf,2017-10-02
21A- 21F Station Road Portslade,,,2017-12-18,,0.07,7,7,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F04347|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F01550|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03850|,not permissioned,,POINT(-0.207177 50.833982),SHLAA0952,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0952%2021A-%2021F%20Station%20Road%20Portslade.pdf,2017-10-02
Land between 38-50 Carlyle Street Brighton,,,2017-12-18,,0.06,9,9,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2004%2F00232%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2003%2F02022%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2000%2F02185%2FFP,not permissioned,,POINT(-0.122927 50.830229),SHLAA0965,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0965%20Land%20between%2038-50%20Carlyle%20Street%20Brighton.pdf,2017-10-02
Tudor Grange 13 The Upper Drive Hove,,,2017-12-18,,0.05,6,6,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04540|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F02589|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F00455|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F00278,not permissioned,,POINT(-0.163063 50.835895),SHLAA0969,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0969%20Tudor%20Grange%2013%20The%20Upper%20Drive%20Hove.pdf,2017-10-02
Police Station John Street Brighton,,,2017-12-18,,0.51,80,80,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02019|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F03597|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03845|,not permissioned,,POINT(-0.134152 50.823646),SHLAA1030,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA1030%20Police%20Station%20John%20Street%20Brighton.pdf,2017-10-02
Vye’s 19-27 Carlton Terrace Portslade,,,2017-12-18,,0.25,6,6,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03765|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03128|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03124,not permissioned,,POINT(-0.205396 50.837453),SHLAA2001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2001%20Vye%E2%80%99s%2019-27%20Carlton%20Terrace%20Portslade.pdf,2017-10-02
84- 86 Denmark Villas Hove,yes,,2017-12-18,,0.11,9,9,Prior Approval BH2014/01042 for 15 units completed 201516 Full Planning BH2012/03968 Extension for 9 units Commenced 201617. Erection of three storey rear extension to provide 9no one and two bedroom flats,local-authority-eng:BNH,not owned by a public authority,2013-08-29,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F01042|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03968,permissioned,full planning permission,POINT(-0.169124 50.834516),SHLAA2004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2004%2084-%2086%20Denmark%20Villas%20Hove.pdf,2017-09-19
St David's Hall Whitehawk Road Whitehawk Way Brighton,,,2017-12-18,,0.12,9,9,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.105918 50.82418),SHLAA2005,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2005%20St%20David%27s%20Hall%20Whitehawk%20Road%20Whitehawk%20Way.pdf,2017-10-02
PO Delivery Office 62 North Road Brighton,,,2017-12-18,,0.5,110,110,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.140654 50.826547),SHLAA2009,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2009%20PO%20Delivery%20Office%2062%20North%20Road%20Brighton.pdf,2017-10-02
Freshfield Road Business Park/Gala Bingo Car Park Freshfield Way,,,2017-12-18,,4.29,110,110,Eastern Road Edward Street Development Area. Strategic Allocation for min 110 residential units,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.12343 50.822296),SHLAA29881,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA29881%20Freshfield%20Road%20Business%20Park%20Gala%20Bingo%20Car%20Park%20Freshfield%20Way.pdf,2017-10-03
6 Cliff Approach Brighton,,,2017-12-18,,0.06,6,6,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01675|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F02398|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F02251|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F01893|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F03090|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F03867,not permissioned,,POINT(-0.10253 50.816004),SHLAA3001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA3001%206%20Cliff%20Approach%20Brighton.pdf,2017-10-02
113-119 Davigdor Road Hove,yes,,2017-12-18,yes,0.18,68,68,Development not started on site 2017 and a new application is expected. Demolition of existing building and construction of a new part 4no part 5no part 7no and part 8no storey building providing 68no residential units (C3) to upper levels.. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3084637.pdf?extension=.pdf&id=3084637&location=VOLUME4&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2015-11-05,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F02308,permissioned,full planning permission,POINT(-0.157443 50.831814),SHLAA3789,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA3789%20113-119%20Davigdor%20Road%20Hove.pdf,2017-09-19
Tower Point 44 North Road Brighton,,,2017-12-18,,0.19,19,19,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01118|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02720|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F02958%2FFP|,not permissioned,,POINT(-0.141555 50.825662),SHLAA4032,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA4032%20Tower%20Point%2044%20North%20Road%20Brighton.pdf,2017-10-02
193 Preston Road (Shell),,,2017-12-18,,0.08,12,12,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.151596 50.842144),SHLAA5001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5001%20193%20Preston%20Road%20%28Shell%29.pdf,2017-10-02
BP Petrol Station 373 Kingsway Hove (St Leohards Filling Station),,,2017-12-18,,0.17,17,17,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.204647 50.829231),SHLAA5002,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5002%20BP%20Petrol%20Station%20373%20Kingsway%20Hove.pdf,2017-10-02
Shell Fuel Garage 132-134 Old Shoreham Road Hove,,,2017-12-18,,0.16,24,24,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.175637 50.838665),SHLAA5004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5004%20Shell%20Fuel%20Garage%20132-134%20Old%20Shoreham%20Road%20Hove.pdf,2017-10-02
ESSO Fuel Garage Hove Station Station Approach,,,2017-12-18,,0.09,14,14,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.169736 50.834858),SHLAA5005,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5005%20ESSO%20Fuel%20Garage%20Hove%20Station%20Station%20Approach.pdf,2017-10-02
Boundary House Boundary Road Hove,,,2017-12-18,,0.17,17,17,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.204682 50.836075),SHLAA6001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6001%20Boundary%20House%20Boundary%20Road%20Hove.pdf,2017-10-02
57 Station Road Portslade,,,2017-12-18,,0.04,6,6,Shoreham Harbour Development Area,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.208351 50.831887),SHLAA6003,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6003%2057%20Station%20Road%20Portslade.pdf,2017-10-02
35a-41 Vale Road Portslade,,,2017-12-18,,0.2,20,20,Change of use to two flats,local-authority-eng:BNH,not owned by a public authority,2015-07-17,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01039|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05257|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01621|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03455|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F05308,permissioned,full planning permission,POINT(-0.20941 50.834997),SHLAA6004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6004%2035a-41%20Vale%20Road%20%20Portslade.pdf,2017-10-02
Housing Office Victoria Road Portslade (adj Portslade Town Hall),,,2017-12-18,,0.16,20,20,,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.211967 50.836097),SHLAA6006,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6006%20Housing%20Office%20Victoria%20Road%20Portslade.pdf,2017-10-02
Blocks E & F Kingsmere London Road,yes,,2017-12-18,,0.09,8,8,Extension not started. Roof extension to Blocks E & F to provide 8no flats each with own private roof garden.,local-authority-eng:BNH,not owned by a public authority,2015-11-26,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F00254|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04074|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02713|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03432|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F02056|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F02691|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F00709,permissioned,full planning permission,POINT(-0.151291 50.846987),SHLAA6009,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6009%20Blocks%20E%20%26%20F%20Kingsmere%20London%20Road.pdf,2017-09-19
46 Freehold Terrace Brighton,yes,,2017-12-18,yes,0.04,8,8,Part of wider planning application for Land 54 Hollingdean Road & 46 Freehold Terrace and 52 Hollingdean Road Brightonfor Demolition of all buildings at 54 Hollingdean Road and erection of a part 3 4 5 and 6 storey building (plus basement) to form 205 student rooms (181 cluster bedrooms 19 studios and 5 accessible rooms) with kitchen and common room facilities cycle storage and refuse facilities. Associated works include photovoltaic panels on the roof of 6th storey roof gardens on 3rd 4th and 5th storeys and general planting and landscaping of grounds. Demolition of 46 Freehold Terrace and erection of a 4 storey building comprising 8 affordable housing units. Change of use and refurbishment of 52 Hollingdean Road from A1 retail with residential above to form an associated management suite including reception offices toilets laundry facilities and staff kitchen.. Demolition of 46 Freehold Terrace and erection of a 4 storey building comprising 8 affordable housing units. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3113448.pdf?extension=.pdf&id=3113448&location=VOLUME4&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2015-11-06,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F06576|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05388|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&application_number=BH2014%2F01637|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03557|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F01789|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03218|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03217|,permissioned,full planning permission,POINT(-0.127533 50.838622),SHLAA6010,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6010%2046%20Freehold%20Terrace%20Brighton.pdf,2017-09-19
Britannia House 332 Kingsway,yes,,2017-12-18,,0.03,9,9,Development commenced on site 2016/17. Erection of additional two full floors and one half floor to create 9no residential units,local-authority-eng:BNH,not owned by a public authority,2016-11-04,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F06015|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04408|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03300|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2006%2F03628,permissioned,full planning permission,POINT(-0.200601 50.828449),SHLAA6012,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6012%20Britannia%20House%20332%20Kingsway.pdf,2017-09-19
Lansdowne Place Hotel Lansdowne Place Hove,yes,,2017-12-18,,0.13,45,45,Development commenced on site 2016/17. Part demolition change of use and alteration and extensions including creation of additional penthouse floor to convert existing hotel (C1) to 47no residential units (C3),local-authority-eng:BNH,not owned by a public authority,2016-03-24,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01817|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F00093|,permissioned,full planning permission,POINT(-0.160922 50.824233),SHLAA6017,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6017%20Lansdowne%20Place%20Hotel%20Lansdowne%20Place%20Hove.pdf,2017-09-19
Blocks A & B Kingsmere London Road,yes,,2017-12-18,,0.12,8,8,BH2012/03673 application recently lapsed,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02488|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01297|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03673|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F01101|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F02691|,not permissioned,,POINT(-0.151441 50.847493),SHLAA6018,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6018%20Blocks%20A%20%26%20B%20Kingsmere%20London%20Road.pdf,2017-09-19
Park Manor London Road Brighton,yes,,2017-12-18,,0.21,6,6,Current extant application for four units due to lapse 2017/18. Roof extension to form 4no three bedroom penthouse flats with private roof garden,local-authority-eng:BNH,not owned by a public authority,2014-04-04,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01501|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03993|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01800|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03981|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F00382|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F01313|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F04042|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F02980|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F06329|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F01349%2FFP|,permissioned,full planning permission,POINT(-0.155193 50.852508),SHLAA6020,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6020%20Park%20Manor%20London%20Road%20Brighton.pdf,2017-09-19
4-6 Montefiore Road Hove,yes,,2017-12-18,,0.07,9,9,Change of use and redevelopment of existing mortuary (Sui Generis) and 2 no flats comprising of conversion enlargement and alterations of existing building to create an additional 9 residential units. Incorporating 10 flats and 1 studio within former mortuary building,local-authority-eng:BNH,not owned by a public authority,2014-02-26,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F01178|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03331|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F00831,permissioned,full planning permission,POINT(-0.155284 50.832193),SHLAA6022,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6022%204-6%20Montefiore%20Road%20Hove.pdf,2017-09-19
Hanningtons Lane North Street and Brighton Square Brighton,yes,,2017-12-18,,0.25,11,11,Three applications form the 11 units on this site BH2015/00575 BH2015/04562 and BH2016/05391. Erection of new building at 15 North Street to provide 1no residential unit (C3) over including over part of 14 North Street. Alterations to rear of 16-17 North Street to provide 3no residential units (C3) Extension of second floor 16 - 19 and creation of a third floor within roof space to create 3no two bedroom apartments and 1no one bedroom apartment . Demolition of existing dwelling at 37 Brighton Square to create the link lane and 4no one and two bedroom flats,local-authority-eng:BNH,not owned by a public authority,2015-09-30,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00575|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04562|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05391,permissioned,full planning permission,POINT(-0.140061 50.822167),SHLAA6025,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6025%20Hanningtons%20Lane%20North%20Street%20and%20Brighton%20Square%20Brighton.pdf,2017-09-19
31 & 33 Selborne Road Hove,yes,,2017-12-18,,0.02,10,10,Development commenced on site 2016/17. Proposed conversion of 13no bedsitting rooms and 1no one bed flat into 12no self contained flats,local-authority-eng:BNH,not owned by a public authority,2014-10-02,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F01652|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00232|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03048|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F02886|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01319,permissioned,other,POINT(-0.165257 50.828834),SHLAA6027,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6027%2031%20%26%2033%20Selborne%20Road%20Hove.pdf,2017-09-19
9-16 Aldrington Basin/Land South of Kingsway Basin Road North Portslade,yes,,2017-12-18,yes,0.21,52,52,Demolition of business unit erection of new building ranging from 3no to 5no storeys at Kingsway Level. Development comprises 52 residential units in 6no blocks.. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-2464065.pdf?extension=.pdf&id=2464065&location=VOLUME3&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2014-02-14,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04481|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F04044|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03739,permissioned,full planning permission,POINT(-0.202015 50.828615),SHLAA6029,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6029%209-16%20Aldrington%20Basin%20Land%20South%20of%20Kingsway%20Basin%20Road%20North%20Portslade.pdf,2017-09-20
Astoria 10-14 Gloucester Place Brighton,yes,,2017-12-18,,0.15,70,70,Demolition of existing Grade II listed building and construction of a new part 3/part 7 storey building (plus basement) to form 70no one two three and four bedroom self-contained residential units (C3),local-authority-eng:BNH,not owned by a public authority,2017-01-11,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&application_number=BH2015%2F01471|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03926|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03927|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03759,permissioned,full planning permission,POINT(-0.136215 50.826035),SHLAA6051,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6051%20Astoria%2010-14%20Gloucester%20Place%20Brighton.pdf,2017-09-20
Findon Road former Whitehawk Library site Brighton,yes,,2017-12-18,,0.03,57,57,New Homes for Neighbourhoods site. Construction of 2no residential blocks to provide a total of 57 self-contained flats,local-authority-eng:BNH,owned by a public authority,2015-11-13,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02941,permissioned,full planning permission,POINT(-0.107228 50.826207),SHLAA6053,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6053%20Findon%20Road%20former%20Whitehawk%20Library%20site%20Brighton.pdf,2017-09-20
Wellsbourne site Whitehawk Road Brighton,yes,,2017-12-18,,0.01,29,29,New Homes for Neighbourhoods site. Erection of 1no three storey block and 1no part three part four storey block containing 29no one two and three bedroom flats (C3),local-authority-eng:BNH,owned by a public authority,2016-09-27,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01438,permissioned,full planning permission,POINT(-0.107541 50.825844),SHLAA6054,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6054%20Wellsbourne%20site%20Whitehawk%20Road%20Brighton.pdf,2017-09-20
