site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Land at Chester Way, Victoria Bridge, Northwich",,,2017-12-21,,0.29,52,52,"08-1854-FUM 10/00991/ful. Erection of class C2 residential accommodation with care, comprising 52 No 1, 2 and 3 bedroom apartments for persons aged 60 years and over, with associated works",local-authority-eng:CHW,not owned by a public authority,2010-11-26,,permissioned,full planning permission,POINT(-2.512425 53.259559),WIC/0086,http://consult.cheshirewestandchester.gov.uk/file/4828336,2017-12-21
 Dane House Chester Way Northwich Cheshire CW9 5JG ,yes,,2017-12-21,,0.11,15,15,"16/05245/PDO. Change of use and conversion of existing building from offices to residential, creating 15 apartments for assisted living with associated communal areas and parking ",local-authority-eng:CHW,not owned by a public authority,2017-01-18,,permissioned,full planning permission,POINT(-2.512316 53.259236),WIC/0088,http://consult.cheshirewestandchester.gov.uk/file/4828337,2017-12-21
"Lostock Works House, Works Lane, Northwich",,,2017-12-21,,1.7,41,41,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.477113 53.265468),WIR/0027,http://consult.cheshirewestandchester.gov.uk/file/4828338,2017-12-21
"School Road North (former coal yard), Rudheath",,,2017-12-21,,0.19,18,18,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.476756 53.250844),WIR/0031(a),http://consult.cheshirewestandchester.gov.uk/file/4828339,2017-12-21
"Land off Griffiths Road, Rudheath",,,2017-12-21,,0.22,64,64,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.47593 53.260142),WIR/0032(a),http://consult.cheshirewestandchester.gov.uk/file/4828340,2017-12-21
"Land to the rear of Farmers Arms PH, Middlewich Road, Northwich (Phase II)",,,2017-12-21,,2.47,20,20,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.486158 53.25788),WIR/0033,http://consult.cheshirewestandchester.gov.uk/file/4828341,2017-12-21
Land Adjacent To 49 Edward Street Northwich Cheshire ,yes,,2017-12-21,,0.15,5,5,16/04334/FUL.  5 No. dwellings ,local-authority-eng:CHW,not owned by a public authority,2016-12-23,,permissioned,full planning permission,POINT(-2.488049 53.258097),WIR/0033a,http://consult.cheshirewestandchester.gov.uk/file/4828342,2017-12-21
"Cane House, Waterworks Lane, Hooton, Ellesmere Port",yes,,2017-12-21,,0.3,24,24,14/02291/OUT. 24 one and two bed apartments (demolition of existing buildings),local-authority-eng:CHW,not owned by a public authority,2015-01-21,,permissioned,outline planning permission,POINT(-2.976413 53.297391),WIT/0021,http://consult.cheshirewestandchester.gov.uk/file/4828343,2017-12-21
"Land at Hooton Road, Willaston, Neston, CH64 1SJ",,,2017-12-21,,0.25,7,7,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-3.004631 53.292689),WIT/0023,http://consult.cheshirewestandchester.gov.uk/file/4828344,2017-12-21
"Rofton Works, Hooton Road, Hooton, Ellesmere Port",yes,,2017-12-21,,17.67,265,265,"11/03802/OUT 16/03214/REM. Demolition of existing buildings, residential development comprising 265 residential units and 72 bed care home together with access from Hooton Road.",local-authority-eng:CHW,not owned by a public authority,,,permissioned,reserved matters approval,POINT(-2.979331 53.29441),WIT/0032,http://consult.cheshirewestandchester.gov.uk/file/4828345,2017-12-21
"Securicor Ltd, Wharton Road, Winsford CW7 3AP",yes,,2017-12-21,,0.34,14,14,09/02249/OUT 15/05130/OUT. Erection of up to 14no. Dwellinsg (demolition of existing structures) including access from Wharton Road with allo ther matters reserved,local-authority-eng:CHW,not owned by a public authority,2016-09-13,,permissioned,outline planning permission,POINT(-2.50796 53.200224),WIW/0004,http://consult.cheshirewestandchester.gov.uk/file/4828346,2017-12-21
"Caravan Park off Rilshaw Lane, (Phase 1), Winsford",,,2017-12-21,,0.35,15,15,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.493908 53.188931),WIW/0019,http://consult.cheshirewestandchester.gov.uk/file/4828347,2017-12-21
"476 Rookery Rise, Station Road, Winsford",,,2017-12-21,,0.49,13,13,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.497917 53.190118),WIW/0020,http://consult.cheshirewestandchester.gov.uk/file/4828348,2017-12-21
"Land at Brighton Belle Public House, Station Road, Winsford",,,2017-12-21,,1.05,5,5,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.4941 53.191357),WIW/0026,http://consult.cheshirewestandchester.gov.uk/file/4828349,2017-12-21
"S Cooper and Sons Ltd, Warehouse One, Nat Lane, Winsford, CW7 3BS",,,2017-12-21,,4.94,161,161,12/04804/OUT. Winsford NP site W4 Demolition of all buildings except Wharton Park House and erection of up to 161 dwellings,local-authority-eng:CHW,not owned by a public authority,2014-10-02,,permissioned,outline planning permission,POINT(-2.510684 53.198972),WIW/0030,http://consult.cheshirewestandchester.gov.uk/file/4828350,2017-12-21
"Wharton Road (Reposessions UK Ltd), Winsford. CW7 3BQ",,,2017-12-21,,4.4,150,150,11/00558/OUT. Winsford NP site W3 Residential development (up to 150 dwellings) with 12000sq.ft of B1 / B2 / B8 employment space. S106 signed October 2014,local-authority-eng:CHW,not owned by a public authority,2014-10-24,,permissioned,outline planning permission,POINT(-2.510769 53.197309),WIW/0034,http://consult.cheshirewestandchester.gov.uk/file/4828351,2017-12-21
"Land at Wharton Green, Deakins Road / Bostock Road, Winsford",,,2017-12-21,,1.2,114,114,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.506585 53.206792),WIW/0048(a),http://consult.cheshirewestandchester.gov.uk/file/4828352,2017-12-21
"Former coal yard site, Station Road, Winsford",,,2017-12-21,,0.23,6,6,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.49567 53.191233),WIW/0050(a),http://consult.cheshirewestandchester.gov.uk/file/4828353,2017-12-21
"Meadow Island, Bradford Road, Winsford",,,2017-12-21,,2.44,30,30,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.522457 53.19831),WIW/0059,http://consult.cheshirewestandchester.gov.uk/file/4828354,2017-12-21
"Handley Hill School, Beeston Drive, Winsford",,,2017-12-21,,1.09,71,71,Winsford NP site O4 Promoted by Local Authority for residential redeveopment. Demolition application approved 23 Feb 2017,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.5397 53.186287),WOV/0045(a),http://consult.cheshirewestandchester.gov.uk/file/4828355,2017-12-21
"Land and buildings off Sadler Road, Winsford",,,2017-12-21,,0.57,26,26,Winsford NP site TC 6,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.526657 53.192934),WOV/0066,http://consult.cheshirewestandchester.gov.uk/file/4828356,2017-12-21
"Land north of Winsford Police Station, Sadler Close, Winsford",,,2017-12-21,,0.41,14,14,Winsford NP site NTC 4,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.525566 53.194269),WOV/0067,http://consult.cheshirewestandchester.gov.uk/file/4828357,2017-12-21
"Land north of former Richmond Packaging, New Road, Winsford",,,2017-12-21,,0.81,26,26,Winsford NP site NTC 5,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.521028 53.195269),WOV/0070(a),http://consult.cheshirewestandchester.gov.uk/file/4828358,2017-12-21
"Car park off Church Street, Winsford",,,2017-12-21,,0.43,26,26,Winsford NP site TC 9,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.519614 53.19345),WOV/0071(a),http://consult.cheshirewestandchester.gov.uk/file/4828359,2017-12-21
"Land at Manchester House Carpets, 56 High Street, Winsford",,,2017-12-21,,0.13,5,5,Winsford NP site TC 7,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.520925 53.192932),WOV/0072,http://consult.cheshirewestandchester.gov.uk/file/4828360,2017-12-21
"Pimletts and adjacent car park, Church Street / High Street, Winsford",,,2017-12-21,,0.18,6,6,Winsford NP site TC 8,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.520477 53.193069),WOV/0078,http://consult.cheshirewestandchester.gov.uk/file/4828361,2017-12-21
"Sadler Road (Former Winsford Clio Centre), Winsford",,,2017-12-21,,0.12,12,12,09/00635/OUM 12/03149/EXT. Winsford NP site NTC 3,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,outline planning permission,POINT(-2.527782 53.193145),WOV/0084,http://consult.cheshirewestandchester.gov.uk/file/4828362,2017-12-21
Meadow Home Park Mill Lane Whitegate Winsford Cheshire ,yes,,2017-12-21,,0.47,7,7,15/04548/FUL. Engineering works to allow siting of 7 park homes and associated works ,local-authority-eng:CHW,not owned by a public authority,2016-03-16,,permissioned,full planning permission,POINT(-2.526213 53.215283),WOV/0100,http://consult.cheshirewestandchester.gov.uk/file/4828363,2017-12-21
"Former Drill Hall, Dingle Lane, Winsford CW7 1AB",yes,,2017-12-21,,0.25,31,31,"15/03878/FUL. Demolition of existing building and erection of 31 residential units and associated bin stores, bicycle stores, car parking and communal amenity space",local-authority-eng:CHW,not owned by a public authority,2017-03-27,,permissioned,full planning permission,POINT(-2.528648 53.19173),WSD/,http://consult.cheshirewestandchester.gov.uk/file/4828364,2017-12-21
"Winsford Shopping Centre, Dene's Drive, Winsford",,,2017-12-21,,3.15,113,113,Winsford NP site TC 0,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.528648 53.19173),WSD/0014,http://consult.cheshirewestandchester.gov.uk/file/4828365,2017-12-21
"Car park off Dene Street, Winsford",,,2017-12-21,,0.79,32,32,Winsford NP site TC 1,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.531448 53.19178),WSD/0027,http://consult.cheshirewestandchester.gov.uk/file/4828366,2017-12-21
"Site of former Civic Hall, High Street, Winsford",,,2017-12-21,,0.25,10,10,Winsford NP site TC 2,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.530453 53.192414),WSD/0028,http://consult.cheshirewestandchester.gov.uk/file/4828367,2017-12-21
"Winsford Library and Dingle Recreation Centre, High Street, Winsford",,,2017-12-21,,0.26,11,11,Winsford NP site TC 3,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,POINT(-2.528448 53.192486),WSD/0030,http://consult.cheshirewestandchester.gov.uk/file/4828368,2017-12-21
"Land at High Street / Dingle Lane, Winsford",,,2017-12-21,,0.27,10,10,Winsford NP site TC 5,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.526692 53.192071),WSD/0031,http://consult.cheshirewestandchester.gov.uk/file/4828369,2017-12-21
"Land to rear of Weaver Street, off Winnington Street, Winsford",,,2017-12-21,,0.36,13,13,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,POINT(-2.520427 53.191343),WSD/0034,http://consult.cheshirewestandchester.gov.uk/file/4828370,2017-12-21
"The Hollies, Darnhall School Lane, Winsford CW7 1LH",,,2017-12-21,,0.17,14,14,08-0824-FUM. Demolition of existing building and erection of 14 apartments. Buildings demolished in 2009 - no further progress on site to date,local-authority-eng:CHW,not owned by a public authority,2009-07-01,,permissioned,full planning permission,POINT(-2.535163 53.176473),WSD/0044,http://consult.cheshirewestandchester.gov.uk/file/4828371,2017-12-21
