site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Samson And Lion (buildings), Newbolt Road WV14 7NP",,,2017-01-01,,0.104,,,,local-authority-eng:WLV,,,,permissioned,,38751,,2017-01-01
"Former Danesmore Park Primary School, Russell Close (school buildings)",,,2017-01-01,,0.77,,,,local-authority-eng:WLV,,,,permissioned,,38601,,2017-01-01
"Northicote Secondary School, Northwood Park Road, WV10 8ER",,,2010-01-01,,3.14,,,,local-authority-eng:WLV,,,,Other Commitment,,D5a,,2010-01-01
"Beckminster House, Beckminster Road",,,2010-01-01,,0.86,,,,local-authority-eng:WLV,,,,Other Commitment,,D20,,2010-01-01
"Former Wolverhampton Environment Centre, Westacre Crescent",,,2016-01-01,,0.5,,,,local-authority-eng:WLV,,,,Other Commitment,,D33,,2016-01-01
Ackleton Gardens Rear of Nos 47-49 Church Road Bradmore Wolverhampton,,,2005-01-01,,0.2,,,,local-authority-eng:WLV,,,,Other Commitment,,30430,,2005-01-01
"Land at the rear of 58A Hollybush Lane, Penn",,,2004-01-01,,0.061,,,,local-authority-eng:WLV,,,,Other Commitment,,40170,,2004-01-01
"Land between 53 & 55 Leason Lane, The Scotlands",,,2005-01-01,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,29880,,2005-01-01
"32A Laburnum Road, Stowheath.",,,2005-01-01,,0.03,,,,local-authority-eng:WLV,,,,permissioned,,40160,,2005-01-01
62 & 64 Villiers Avenue,,,2006-01-01,,0.0526639,,,,local-authority-eng:WLV,,,,Other Commitment,,31230,,2006-01-01
"Land adjoining 1 Norfolk Road, Pennfields",,,2007-01-01,,0.047,,,,local-authority-eng:WLV,,,,Other Commitment,,31460,,2007-01-01
"62/63 Worcester Street, Wolverhampton",,,2007-01-01,,0.016,,,,local-authority-eng:WLV,,,,permissioned,,31730,,2007-01-01
61 Wrottesley Road Wolverhampton West Midlands WV6 8SG,,,2009-01-01,,0.1051,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,33040,,2009-01-01
"25 Shaw Road, Blakenhall",,,2005-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,40140,,2005-01-01
"Blunts Shoeshop, 5-15 Broad Street, Wolverhampton",,,2005-01-01,,0.04,,,,local-authority-eng:WLV,,,,permissioned,,40180,,2005-01-01
102 Napier Road,,,2006-01-01,,0.0592775,,,,local-authority-eng:WLV,,,,Other Commitment,,30790,,2006-01-01
Land adjacent to 50 Jeremy Road Goldthorn Park.,,,2005-01-01,,0.022,,,,local-authority-eng:WLV,,,,Other Commitment,,40150,,2005-01-01
"Cornerstone Veterinary Centre, Northwood Park Road, Bushbury",,,2007-01-01,,0.092,,,,local-authority-eng:WLV,,,,Other Commitment,,31850,,2007-01-01
Garage Site Rear Of 104 And 106 Mount Road Lanesfield Wolverhampton West Midlands,,,2016-01-01,,0.0544,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,32860,,2016-01-01
Goldthorn Hill Pumping Station and Allotments,,,2002-01-01,,0.48,,,,local-authority-eng:WLV,,,,Other Commitment,,27430,,2002-01-01
"Former Dale House, Showell Circus",,,2008-01-01,,0.35,,,,local-authority-eng:WLV,,,,Other Commitment,,32700,,2008-01-01
20 Lawley Road Wolverhampton West Midlands WV14 0NB,,,2009-01-01,,0.1137,,,,local-authority-eng:WLV,,,,permissioned,,33530,,2009-01-01
"New Cross Hospital, Wolverhampton Road",,,2008-01-01,,23.59,,,,local-authority-eng:WLV,,,,Adopted Local Plan,,32710,,2008-01-01
Land Adjacent To 1 Howard Road Britannia Road Wolverhampton West Midlands,,,2009-01-01,,0.0608,,,,local-authority-eng:WLV,,,,Other Commitment,,33320,,2009-01-01
50-52 Willenhall Road Bilston Wolverhampton West Midlands WV14 6NW,,,2009-01-01,,0.1281,,,,local-authority-eng:WLV,,,,Other Commitment,,33500,,2009-01-01
Store Adjacent 35 Claremont Road Wolverhampton West Midlands WV3 0EA,,,2009-01-01,,0.0188,,,,local-authority-eng:WLV,,,,Other Commitment,,32950,,2009-01-01
"Land between 66 & 68 Redcotts Close, The Scotlands",,,2005-01-01,,0.0433,,,,local-authority-eng:WLV,,,,Other Commitment,,29850,,2005-01-01
99 Wellington Road Bilston,,,2007-01-01,,0.401,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,31930,,2007-01-01
21 Lichfield Street Bilston Wolverhampton West Midlands WV14 0AG,,,2008-01-01,,0.0331,,,,local-authority-eng:WLV,,,,Other Commitment,,32230,,2008-01-01
"1 Princess Street, City Centre WV1 1HQ",,,2011-01-01,,0.02,,,,local-authority-eng:WLV,,,,Other Commitment,,34470,,2011-01-01
"Old Vine PH, Lower Vauxhall",,,2011-01-01,,0.1,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,34390,,2011-01-01
"Former Sons Of Rest, Hackett Close WV14 9SD",,,2011-01-01,,0.1,,,,local-authority-eng:WLV,,,,permissioned,,34770,,2011-01-01
48 Bolton Road Wolverhampton West Midlands WV11 1UA,,,2010-01-01,,0.04,,,,local-authority-eng:WLV,,,,permissioned,,33760,,2010-01-01
1-3 Hunter Street,,,2010-01-01,,0.04,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,34190,,2010-01-01
"Land adjacent to and rear of 6 Bridgnorth Road, Wolverhampton, West Midlands",,,2012-01-01,,0.28,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,35620,,2012-01-01
"106 Rosemary Crescent West, Wolverhampton, West Midlands, WV4 5AN",,,2012-01-01,,0.065,,,,local-authority-eng:WLV,,,,Other Commitment,,35170,,2012-01-01
"60 Avondale Road, Wolverhampton, West Midlands, WV6 0AJ",,,2012-01-01,,0.021,,,,local-authority-eng:WLV,,,,permissioned,,35640,,2012-01-01
"Land adjacent to 26 Rooker Crescent, Wolverhampton, West Midlands, WV2 2DU",,,2012-01-01,,0.049,,,,local-authority-eng:WLV,,,,Other Commitment,,35440,,2012-01-01
"Oriel Lodge, 796 Stafford Road WV10 6NT",,,2011-01-01,,0.17,,,,local-authority-eng:WLV,,,,Other Commitment,,34510,,2011-01-01
176 Newhampton Road East Wolverhampton West Midlands WV1 4PQ,,,2010-01-01,,0.04,,,,local-authority-eng:WLV,,,,Other Commitment,,33690,,2010-01-01
"57 Wellington Road, Wolverhampton, West Midlands, WV14 6AQ",,,2012-01-01,,0.032,,,,local-authority-eng:WLV,,,,Other Commitment,,35120,,2012-01-01
Slade Hill Riches Street Wolverhampton West Midlands WV6 0EJ,,,2009-01-01,,0.3446,,,,local-authority-eng:WLV,,,,Other Commitment,,33490,,2009-01-01
