site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Anston House Preston Road,yes,,2019-12-16,,0.6,229,229,No progress on site. CPP1 Strategic Allocation,local-authority-eng:BNH,not owned by a public authority,2017-11-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE382|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE406|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE826|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE641,permissioned,full planning permission,SHLAA0860,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0860-anston-house-preston-road.pdf,2017-09-19
EDF Portland Road Business Park (EM1),,,2019-12-16,,2.87,113,113,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE362|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE531,not permissioned,,SHLAA0861,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0861-edf-portland-road-business-park.pdf,2017-09-28
Conway Street (EM1),yes,,2019-12-16,,1.66,200,200,CPP1 Strategic Allocation- Planning App BH2016/02663 Appeal allowed. No progress,local-authority-eng:BNH,not owned by a public authority,2019-01-24,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE233|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE383|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6SDMXE466,permissioned,full planning permission,SHLAA0862,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0862-conway-street.pdf,2017-09-28
Telecom House 123 -135 Preston Road,,,2019-12-16,,0.4,85,85,Strategic Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0864,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0864-telecom-house-123-135-preston-road.pdf,2017-12-18
149-151 Preston Road (Thales) (EM2),,,2019-12-16,,0.12,15,15,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0865,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0865-149-151-preston-road-thales.pdf,2017-09-28
(Natwest) 153 Preston Road (EM2),,,2019-12-16,,0.31,40,40,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0866,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0866-natwest-153-preston-road.pdf,2017-09-28
Park Gate 161-163 Preston Road (EM2),,,2019-12-16,,0.25,30,30,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJ61SVDMM8900,not permissioned,,SHLAA0868,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0868-park-gate-161-163-preston-road.pdf,2017-09-28
87 Preston Road,yes,,2019-12-16,yes,0.6,25,25,Development not started 2019,local-authority-eng:BNH,not owned by a public authority,2017-11-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONKE6WDMK1R00,permissioned,full planning permission,SHLAA0869,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0869-87-preston-road.pdf,2017-09-19
Peacock Industrial Estate Lyon Close Hove,yes,,2019-12-16,yes,2.07,152,152,Call for Sites 2017. Part of Draft CPP2 Strategic Site Allocation 3. Application approved 2019,local-authority-eng:BNH,not owned by a public authority,2019-07-31,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9MU7ADML2400,permissioned,full planning permission,SHLAA0871,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0871-peacock-industrial-estate-lyon-close-hove.pdf,2017-09-28
Westerman Complex School Road Hove,yes,,2019-12-16,,0.63,104,104,Commenced on site,local-authority-eng:BNH,not owned by a public authority,2019-03-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE349|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDFVI5DMLVR00,permissioned,reserved matters approval,SHLAA0878,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0878-westerman-complex-school-road-hove.pdf,2017-09-19
EM1 Melbourne Street/Enterprise Point,,,2019-12-16,,0.55,80,80,CPP1 Strategic Allocation. B2 uses on site which would need to be relocated. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEGWU2DMFSC00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE964,not permissioned,,SHLAA0892,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0892-melbourne-street-enterprise-point.pdf,2017-09-28
Longley Industrial Estate New England Street,yes,,2019-12-16,,0.24,201,201,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation. Planning Application BH2018/02598 approved 2019,local-authority-eng:BNH,not owned by a public authority,2019-09-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDJOE0DM0P900,permissioned,full planning permission,SHLAA0899,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0893-longley-industrial-estate.pdf,2018-12-17
Richardson's scrap yard and Brewer's Paint (Albany House),,,2019-12-16,,0.27,20,20,CPP1 Strategic Allocation. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6PDMXE446,not permissioned,,SHLAA0894,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0894-richardsons-scrap-yard-and-brewers-paint.pdf,2017-09-28
Vantage Point and Circus Parade New England Street,yes,,2019-12-16,,0.36,45,45,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0893,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0899-vantage-point-and-circus-parade.pdf,2018-12-17
Langfords Hotel 8-16 Third Avenue Hove,,,2019-12-16,,0.18,27,27,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE778|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6XDMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE076,not permissioned,,SHLAA0931,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0931-langfords-hotel-8-16-third-avenue-hove.pdf,2017-09-28
Land at 189 Kingsway Hove (Sackville Hotel),yes,,2019-12-16,,0.17,60,60,SHLAA Call for Sites 2015. BH2017/01108 Not Started 2019,local-authority-eng:BNH,not owned by a public authority,2017-11-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONM8XNDMK4H00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE655|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE413|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE289|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE110,permissioned,full planning permission,SHLAA0932,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0932-land-at-189-kingsway-hove-sackville-hotel.pdf,2017-09-19
Courtlands Hotel 11-17 The Drive Hove,,,2019-12-16,,0.15,23,23,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE703,not permissioned,,SHLAA0933,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0933-courtlands-hotel-11-17-the-drive-hove.pdf,2017-10-02
St Catherine's Lodge Hotel St Catherine's Terrace Kingsway Hove,,,2019-12-16,,0.15,45,45,Pre-application stage,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0934,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0934-st-catherines-lodge-hotel-st-catherines-terrace-kingsway-hove.pdf,2017-10-02
Prince's Marine Hotel 153 Kingsway Hove,,,2019-12-16,,0.14,21,21,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA0935,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0935-princes-marine-hotel-153-kingsway-hove.pdf,2017-10-02
North Star Car Showroom 20 Carlton Terrace Station Road Portslade,,,2019-12-16,,0.16,16,16,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,not permissioned,,SHLAA0950,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0950-north-star-car-showroom-20-carlton-terrace-station-road-portslade.pdf,2017-10-02
21A- 21F Station Road Portslade,,,2019-12-16,,0.07,7,7,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE299|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE867|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE485,not permissioned,,SHLAA0952,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0952-21a-21f-station-road-portslade.pdf,2017-10-02
Land between 38-50 Carlyle Street Brighton,,,2019-12-16,,0.06,9,9,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7CDMXE883|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE137|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE951,not permissioned,,SHLAA0965,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0965-land-between-38-50-carlyle-street-brighton.pdf,2017-10-02
Tudor Grange 13 The Upper Drive Hove,,,2019-12-16,,0.05,6,6,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE889|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE965|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6WDMXE402,not permissioned,,SHLAA0969,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0969-tudor-grange-13-the-upper-drive-hove.pdf,2017-10-02
Vye’s 19-27 Carlton Terrace Portslade,,,2019-12-16,,0.25,6,6,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,not permissioned,,SHLAA2001,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2001-vyes-19-27-carlton-terrace-portslade.pdf,2017-10-02
St David's Hall Whitehawk Road Whitehawk Way Brighton,,,2019-12-16,,0.12,9,9,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA2005,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2005-st-davids-hall-whitehawk-road-whitehawk-way.pdf,2017-10-02
PO Delivery Office 62 North Road Brighton,,,2019-12-16,,0.5,110,110,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA2009,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2009-po-delivery-office-62-north-road-brighton.pdf,2017-10-02
Freshfield Road Business Park/Gala Bingo Car Park Freshfield Way,,,2019-12-16,,4.29,110,110,Eastern Road Edward Street Development Area. CPP1 Strategic Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA29881,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa29881-freshfield-road-business-park-gala-bingo-car-park-freshfield-way.pdf,2017-10-03
113-119 Davigdor Road Hove,yes,,2019-12-16,yes,0.18,52,52,Application BH2018/02926 for 52 units Minded to Grant 2019. Part of CPP1 Strategic Site Allocation 3,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PFCW9XDMHCG00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE053,not permissioned,,SHLAA3789,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa3789-113-119-davigdor-road-hove.pdf,2017-09-19
Tower Point 44 North Road Brighton,,,2019-12-16,,0.19,19,19,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQ5XEADMHOC00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMO65DMK6900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE566|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE731,not permissioned,,SHLAA4032,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa4032-tower-point-44-north-road-brighton.pdf,2017-10-02
193 Preston Road (Shell),,,2019-12-16,,0.08,12,12,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,SHLAA5001,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa5001-193-preston-road-shell.pdf,2017-10-02
